phone_number,parcels_sent,parcels_received,avg_parcel_value,intl_shipments,delivery_delay,lost_parcels,pickup_usage,home_delivery_ratio,business_client,visa_card,preferred_delivery_method,money_transfers_frequency,ecommerce_shipper,utility_payments_at_branch,international_destination,shipment_cancelled_lastmin,marketing_consent
+9940552153739,7,4,54.62,2,0,0,0,0.575,0,0,branch,0,0,2,Turkey,0,1
+9940504614954,7,7,55.19,2,2,0,0,0.948,0,0,home,2,0,2,Turkey,0,1
+9940507740988,6,5,76.84,1,1,0,1,0.868,0,0,home,0,0,0,UAE,0,0
+9940513412765,5,2,68.33,1,1,0,0,0.694,0,0,home,1,0,2,UAE,0,0
+9940778399757,7,3,66.8,3,1,0,0,0.081,0,0,branch,0,0,3,None,0,1
+9940776456693,2,7,141.31,0,0,0,1,0.288,0,0,branch,0,0,0,None,0,1
+9940706660334,5,6,102.42,1,2,0,1,0.657,0,0,home,1,0,2,Russia,0,1
+9940709449247,7,6,53.18,0,0,0,0,0.236,0,0,branch,0,0,0,Russia,0,0
+9940514886611,2,5,43.05,1,3,0,1,0.624,0,0,home,0,0,0,Russia,0,0
+9940504101767,6,4,63.74,0,1,0,1,0.419,0,1,branch,3,0,0,Russia,0,1
+9940509950989,10,3,204.47,1,0,0,0,0.498,1,1,branch,0,0,3,Russia,0,0
+9940516013015,5,3,76.73,1,1,0,1,0.124,0,0,branch,5,0,4,UAE,0,1
+9940516531435,4,3,82.14,1,2,0,1,0.931,0,0,home,1,0,4,UAE,0,1
+9940503666696,2,2,43.85,1,1,0,1,0.942,0,0,home,1,0,0,UK,0,1
+9940512938931,5,6,83.52,1,1,0,1,0.686,0,1,home,0,0,4,Turkey,1,0
+9940502528199,8,6,157.37,1,1,0,1,0.439,1,0,branch,1,0,1,UK,0,0
+9940703012030,6,2,72.13,1,0,0,1,0.664,0,1,home,1,0,3,UK,1,1
+9940772756669,6,4,159.96,1,3,0,0,0.654,0,1,home,1,0,2,Russia,0,1
+9940707720483,4,6,75.53,1,0,0,0,0.555,0,1,branch,3,0,4,None,0,0
+9940551521508,1,6,101.18,3,0,0,1,0.381,0,0,branch,2,0,1,UAE,0,0
+9940556664459,5,5,105.19,1,1,0,1,0.817,0,1,home,1,0,1,None,0,1
+9940519543640,5,8,60.52,2,2,0,0,0.85,0,0,home,3,0,2,UAE,0,1
+9940507889972,2,2,114.41,0,1,0,0,0.202,0,0,branch,0,0,1,None,1,1
+9940554625916,5,4,133.85,1,0,0,1,0.423,0,1,branch,0,0,3,Russia,0,1
+9940551534623,6,4,151.45,1,3,0,0,0.025,0,1,branch,0,0,1,UAE,0,1
+9940508507087,5,3,166.54,1,2,0,0,0.579,0,0,branch,0,0,4,Turkey,0,1
+9940551028338,4,4,93.29,0,1,0,0,0.442,0,1,branch,2,0,0,Turkey,0,1
+9940517131964,7,7,127.2,0,0,0,0,0.697,0,0,home,0,0,0,UAE,1,1
+9940507038540,5,5,80.46,1,0,0,1,0.01,0,1,branch,1,0,3,None,0,1
+9940702727290,5,3,194.21,0,0,0,1,0.21,0,0,branch,0,0,3,None,1,1
+9940557658832,1,5,61.82,0,1,0,1,0.768,0,1,home,0,0,0,None,1,1
+9940702579160,6,7,131.36,0,1,0,1,0.387,0,1,branch,0,0,1,Turkey,0,0
+9940703030831,5,7,69.86,0,1,0,1,0.535,0,1,branch,0,0,0,Turkey,0,1
+9940778307893,0,5,65.74,1,0,0,0,0.415,0,1,branch,0,0,4,Russia,0,1
+9940779812160,5,7,42.18,2,1,0,1,0.054,0,0,branch,1,0,3,Turkey,0,1
+9940703382405,7,9,126.73,1,3,0,0,0.051,0,0,branch,2,0,2,UAE,0,0
+9940779292042,2,6,40.34,1,1,0,0,0.966,0,1,home,0,0,2,UAE,0,1
+9940559219565,1,7,151.81,3,0,0,0,0.072,0,1,branch,0,0,1,None,1,0
+9940777924668,9,4,155.87,0,1,0,0,0.745,1,1,home,0,0,4,UAE,1,1
+9940702260498,3,4,120.22,1,2,1,1,0.149,0,0,branch,0,0,0,Russia,0,1
+9940703694777,2,6,170.06,1,1,0,0,0.255,0,0,branch,1,0,4,UAE,0,1
+9940777099376,5,4,156.59,1,0,0,1,0.262,0,0,branch,0,0,4,Russia,0,0
+9940559992974,6,3,24.86,1,0,0,1,0.511,0,0,branch,1,0,4,UAE,0,1
+9940708330264,8,2,81.02,1,1,0,0,0.811,1,1,home,0,0,3,None,0,0
+9940514782419,2,5,136.95,0,2,0,0,0.63,0,0,home,2,0,3,UAE,0,1
+9940773117307,7,6,84.89,1,2,0,1,0.409,0,0,branch,3,0,3,Russia,0,1
+9940709643030,3,6,88.8,1,0,0,1,0.247,0,0,branch,0,0,3,UAE,0,1
+9940703485865,6,4,116.13,2,1,0,0,0.434,0,0,branch,3,0,0,Russia,0,1
+9940554079971,4,7,92.89,2,1,1,0,0.996,0,1,home,1,0,2,Turkey,0,0
+9940779680669,3,11,69.46,0,1,1,0,0.291,0,0,branch,1,0,3,Russia,1,0
+9940506054983,5,7,45.71,1,2,0,0,0.154,0,0,branch,0,0,1,UAE,0,1
+9940503381378,2,8,180.83,1,1,0,1,0.579,0,1,branch,1,0,0,None,0,0
+9940551048109,5,4,106.96,1,1,0,0,0.107,0,0,branch,1,0,3,Turkey,0,1
+9940704869613,5,7,113.21,0,3,0,1,0.455,0,0,branch,0,0,1,UAE,0,1
+9940779874012,6,6,88.88,0,0,0,0,0.014,0,0,branch,1,0,3,Turkey,0,1
+9940554892639,5,6,125.54,1,0,0,1,0.04,0,0,branch,0,0,4,Germany,0,0
+9940707295761,7,7,86.54,3,1,1,1,0.011,0,0,branch,1,0,2,Turkey,0,1
+9940553277312,2,1,155.92,1,1,0,1,0.206,0,1,branch,1,0,4,UAE,0,0
+9940777980515,9,5,125.59,1,0,0,1,0.524,1,1,branch,2,0,4,UAE,0,0
+9940707982119,3,4,25.59,2,0,0,0,0.117,0,0,branch,1,0,2,Turkey,0,1
+9940556474707,5,2,44.01,0,0,0,0,0.843,0,0,home,0,0,3,Turkey,1,0
+9940777946643,5,7,100.61,1,2,1,1,0.528,0,0,branch,5,0,4,None,0,1
+9940506209402,4,10,103.76,1,1,0,1,0.288,0,1,branch,2,0,3,UAE,0,1
+9940774404861,6,6,143.83,2,1,0,0,0.043,0,0,branch,0,0,1,None,0,0
+9940507640919,5,6,122.27,0,1,0,0,0.465,0,0,branch,2,0,2,UK,0,1
+9940518516131,5,5,102.61,0,0,0,0,0.017,0,0,branch,0,0,3,Russia,0,0
+9940778569546,3,8,81.66,0,0,1,1,0.65,0,0,home,0,0,2,Russia,0,0
+9940702917674,6,6,56.38,0,2,1,1,0.855,0,1,home,0,0,0,Turkey,1,1
+9940777089332,4,5,60.14,0,0,0,1,0.103,0,0,branch,2,0,3,UAE,1,0
+9940701038751,10,6,81.68,1,0,0,0,0.127,1,1,branch,0,0,0,Russia,0,1
+9940706147993,7,4,95.63,2,0,0,0,0.596,0,0,branch,2,0,0,Russia,1,1
+9940516140505,7,8,95.19,1,0,0,0,0.481,0,0,branch,1,0,4,Russia,0,1
+9940504271458,2,2,56.77,1,3,0,0,0.347,0,1,branch,2,0,4,None,0,1
+9940509946698,4,6,106.98,1,2,0,1,0.099,0,0,branch,1,0,3,Russia,0,0
+9940518946647,4,7,40.79,4,2,0,1,0.608,0,1,home,0,0,2,Turkey,0,0
+9940501347798,8,3,50.93,4,0,0,0,0.155,1,0,branch,1,0,3,UAE,0,0
+9940552879520,11,4,75.92,2,0,0,1,0.485,1,0,branch,2,1,2,Turkey,0,1
+9940702871982,6,4,40.32,2,2,0,1,0.563,0,0,branch,1,0,4,Turkey,0,1
+9940779078029,1,6,32.82,2,1,0,0,0.824,0,0,home,2,0,2,None,1,1
+9940555670231,5,10,164.32,1,0,0,1,0.898,0,1,home,0,0,2,UAE,0,0
+9940777559871,8,8,129.65,0,1,0,0,0.712,1,1,home,0,0,3,None,0,1
+9940778289465,8,4,77.11,0,1,0,1,0.931,1,0,home,0,0,0,Turkey,0,1
+9940777908577,6,2,133.41,0,1,0,1,0.857,0,1,home,1,0,0,Turkey,0,0
+9940551801377,6,2,122.79,0,0,0,0,0.256,0,0,branch,1,0,0,UK,0,0
+9940512263014,5,5,102.65,0,0,0,1,0.668,0,0,home,1,0,3,UAE,0,1
+9940774557111,6,6,156.36,0,2,0,1,0.929,0,0,home,0,0,1,Germany,0,1
+9940514045403,6,5,37.4,0,1,2,0,0.973,0,0,home,1,0,0,None,0,1
+9940557723681,5,5,73.41,1,2,0,1,0.354,0,0,branch,2,0,1,Turkey,1,1
+9940502406119,2,4,138.77,1,0,1,0,0.119,0,0,branch,1,0,1,Russia,0,1
+9940704343888,11,2,73.54,1,1,1,0,0.477,1,0,branch,0,1,1,UAE,0,1
+9940703129169,5,2,145.89,0,2,1,0,0.875,0,1,home,3,0,4,Turkey,0,1
+9940502699527,5,3,90.54,1,2,0,1,0.6,0,1,home,1,0,3,Turkey,0,1
+9940512555234,6,5,90.76,0,3,0,1,0.573,0,1,branch,2,0,1,Russia,0,1
+9940552759462,6,2,55.41,1,0,0,1,0.051,0,1,branch,2,0,3,Turkey,0,1
+9940556079358,6,5,90.24,2,2,0,1,0.517,0,0,branch,0,0,3,Russia,0,1
+9940774690438,3,6,57.16,2,1,0,1,0.646,0,1,home,1,0,4,Russia,0,0
+9940514917593,4,6,108.91,1,0,0,0,0.354,0,1,branch,0,0,2,UAE,0,1
+9940775314753,5,3,135.44,1,1,0,1,0.478,0,0,branch,1,0,0,Germany,0,1
+9940557669539,5,0,66.37,1,0,0,1,0.114,0,1,branch,2,0,0,Turkey,0,0
+9940778756328,6,5,179.15,1,2,0,1,0.678,0,0,home,2,0,4,Turkey,1,1
+9940515737919,11,3,102.51,1,1,0,0,0.904,1,1,home,0,1,4,Turkey,0,0
+9940506780271,4,10,41.6,3,1,0,0,0.451,0,1,branch,0,0,2,UK,0,0
+9940507647025,4,8,106.34,2,2,0,1,0.404,0,0,branch,1,0,1,Russia,0,1
+9940517213616,7,4,175.01,1,1,0,0,0.177,0,1,branch,1,0,3,UK,2,0
+9940772208365,5,5,84.0,2,1,0,1,0.271,0,0,branch,1,0,3,Turkey,0,0
+9940509846883,4,5,33.35,0,0,0,0,0.915,0,0,home,0,0,3,Turkey,0,0
+9940512483297,1,5,153.34,0,1,0,1,0.951,0,0,home,0,0,1,Russia,1,1
+9940504706590,4,5,96.54,0,0,0,1,0.781,0,0,home,2,0,2,Russia,0,0
+9940776873421,4,6,89.69,0,2,0,0,0.31,0,0,branch,1,0,0,Turkey,1,1
+9940704630189,5,4,51.94,1,2,0,0,0.326,0,0,branch,2,0,0,Turkey,1,1
+9940703188180,2,4,126.65,2,0,0,0,0.465,0,0,branch,0,0,4,Turkey,0,1
+9940709310121,3,5,79.96,0,1,0,1,0.663,0,1,home,1,0,4,Turkey,0,1
+9940701643767,4,3,70.16,2,1,0,1,0.636,0,0,home,3,0,1,Turkey,0,0
+9940703212880,9,4,189.42,1,1,0,0,0.529,1,0,branch,0,0,1,Russia,1,0
+9940509936975,5,2,80.25,2,0,0,1,0.057,0,0,branch,1,0,3,None,1,1
+9940777568336,9,3,99.19,1,1,0,1,0.197,1,0,branch,1,0,3,Germany,0,1
+9940701782787,6,3,114.28,1,1,0,1,0.969,0,0,home,2,0,1,None,1,0
+9940707791157,2,2,171.96,3,1,0,1,0.913,0,0,home,1,0,2,UAE,0,0
+9940519725588,7,4,59.82,2,0,0,0,0.851,0,0,home,0,0,1,Germany,1,1
+9940771880091,4,6,98.1,0,1,0,0,0.304,0,1,branch,1,0,2,None,0,1
+9940514726466,3,8,55.24,2,2,1,0,0.549,0,0,branch,1,0,0,Turkey,0,1
+9940505214082,7,4,79.66,1,1,1,1,0.587,0,0,branch,4,0,0,None,1,0
+9940772179113,4,5,86.83,0,1,0,1,0.523,0,0,branch,1,0,2,UK,0,0
+9940512805062,1,4,107.44,1,1,0,1,0.093,0,0,branch,1,0,3,Turkey,1,1
+9940502563790,6,4,73.98,0,0,0,0,0.76,0,1,home,0,0,1,UAE,0,1
+9940702668377,8,3,102.61,1,0,0,1,0.643,1,0,home,0,0,0,UAE,0,1
+9940514631759,2,5,145.68,1,4,0,1,0.805,0,0,home,1,0,0,Russia,0,0
+9940775174452,4,13,65.76,1,0,0,1,0.196,0,1,branch,0,0,3,UAE,0,1
+9940553141861,7,4,40.17,2,2,0,0,0.343,0,0,branch,0,0,4,None,0,0
+9940503604867,4,8,53.13,2,0,0,0,0.804,0,0,home,1,0,3,None,0,1
+9940772730130,5,6,111.51,0,0,0,0,0.031,0,1,branch,1,0,0,Russia,0,1
+9940558164543,3,8,67.82,0,2,0,0,0.316,0,0,branch,1,0,1,None,0,0
+9940512905787,8,4,100.94,1,0,0,1,0.684,1,0,home,0,0,3,Russia,0,1
+9940709168443,4,5,80.45,1,4,0,1,0.093,0,1,branch,0,0,3,Russia,1,0
+9940555849698,3,9,166.15,3,1,0,1,0.817,0,0,home,2,0,2,Turkey,1,1
+9940508224484,2,6,84.86,1,0,0,1,0.787,0,0,home,0,0,4,Turkey,0,0
+9940706727549,3,8,109.11,1,0,0,1,0.081,0,0,branch,2,0,1,UAE,2,0
+9940553394277,4,8,141.62,2,2,1,1,0.519,0,0,branch,0,0,0,Turkey,2,1
+9940706412259,6,4,61.42,0,1,0,0,0.766,0,0,home,1,0,4,Germany,0,1
+9940773467209,5,3,70.94,1,2,0,1,0.683,0,0,home,1,0,4,Turkey,1,1
+9940702067044,7,12,83.59,2,1,0,0,0.653,0,1,home,0,0,3,None,0,1
+9940703292554,9,6,91.73,2,2,0,0,0.055,1,0,branch,2,0,4,Russia,0,1
+9940513480764,5,2,119.07,1,0,0,0,0.913,0,1,home,0,0,0,Turkey,0,1
+9940512215342,0,4,51.4,1,4,1,0,0.512,0,1,branch,0,0,3,UAE,0,1
+9940551212484,5,3,59.08,1,0,0,0,0.752,0,0,home,0,0,3,Turkey,1,1
+9940779494184,2,6,101.27,0,1,0,1,0.671,0,1,home,0,0,2,Germany,0,1
+9940555620798,5,7,70.33,1,0,0,1,0.092,0,0,branch,0,0,1,UK,0,0
+9940514618429,6,6,131.81,2,1,0,1,0.882,0,0,home,1,0,1,UAE,0,1
+9940709369569,8,6,141.82,1,0,0,0,0.994,1,0,home,1,0,2,UAE,0,1
+9940773022205,5,9,88.58,2,1,0,1,0.084,0,0,branch,1,0,2,UAE,0,1
+9940774625835,5,10,89.27,1,2,0,1,0.181,0,0,branch,0,0,3,UAE,0,1
+9940518620038,3,4,82.15,0,0,0,1,0.364,0,0,branch,0,0,0,Turkey,1,0
+9940706688286,5,3,107.53,0,3,0,1,0.506,0,0,branch,0,0,0,Turkey,1,1
+9940554592757,2,4,49.14,1,1,1,0,0.619,0,0,home,1,0,4,Russia,1,1
+9940553302449,7,5,92.8,1,0,0,1,0.677,0,0,home,0,0,2,UK,0,0
+9940511316051,3,7,150.12,0,0,0,0,0.56,0,0,branch,2,0,1,None,1,1
+9940501765472,3,5,96.54,0,0,0,1,0.113,0,0,branch,1,0,3,Turkey,1,0
+9940512457473,1,3,101.4,3,1,0,1,0.581,0,1,branch,0,0,1,None,0,1
+9940558079574,8,4,109.76,0,1,1,1,0.389,1,0,branch,0,0,4,UAE,1,1
+9940776753252,2,4,91.47,0,0,0,0,0.044,0,1,branch,1,0,1,Turkey,0,1
+9940774901210,6,4,150.45,5,1,0,0,0.188,0,0,branch,1,0,1,None,0,1
+9940508046146,4,1,76.82,0,1,0,0,0.399,0,0,branch,0,0,1,UAE,1,0
+9940702447030,2,5,85.46,1,0,0,0,0.25,0,1,branch,0,0,4,Turkey,1,0
+9940502898409,4,4,148.64,1,1,0,0,0.792,0,0,home,0,0,3,UAE,0,1
+9940704534563,6,5,63.48,1,2,0,0,0.515,0,0,branch,3,0,3,None,0,1
+9940519256559,6,4,93.22,1,2,0,1,0.26,0,0,branch,1,0,1,Turkey,0,0
+9940556528089,9,6,81.19,1,1,0,0,0.281,1,0,branch,1,0,3,UAE,0,1
+9940708658973,3,7,165.3,4,0,0,1,0.524,0,0,branch,1,0,4,UAE,2,0
+9940553233456,9,3,103.82,0,1,0,0,0.364,1,0,branch,2,0,1,None,1,0
+9940778635425,2,3,65.84,1,0,0,1,0.647,0,0,home,1,0,4,Russia,0,1
+9940551652317,7,1,82.08,0,1,0,0,0.707,0,1,home,0,0,3,UK,0,0
+9940773048950,6,3,89.77,1,1,0,0,0.339,0,1,branch,1,0,1,UK,0,1
+9940705707228,10,4,62.95,1,1,0,0,0.632,1,1,home,2,0,1,Russia,0,0
+9940511454823,7,5,83.81,0,0,0,0,0.771,0,0,home,1,0,3,UAE,0,1
+9940708724356,2,6,107.4,0,1,0,1,0.087,0,1,branch,0,0,0,UK,0,0
+9940558806810,6,6,43.07,1,2,0,1,0.575,0,1,branch,3,0,4,UK,0,1
+9940555873199,4,3,151.07,2,0,0,1,0.8,0,1,home,0,0,0,Turkey,0,1
+9940503752201,6,2,73.3,1,2,0,1,0.735,0,0,home,3,0,2,UAE,0,1
+9940501890675,11,6,122.48,2,1,0,0,0.945,1,0,home,1,1,2,Russia,0,0
+9940556570246,4,5,79.18,0,1,0,0,0.214,0,1,branch,0,0,4,Turkey,0,1
+9940505839042,3,4,118.73,3,1,0,0,0.457,0,0,branch,1,0,3,Turkey,0,1
+9940777839701,2,2,46.29,1,1,0,0,0.52,0,0,branch,3,0,1,Turkey,0,1
+9940776422812,5,6,125.81,1,1,0,1,0.153,0,0,branch,0,0,4,Turkey,0,1
+9940702154639,3,7,139.75,1,1,0,1,0.201,0,0,branch,1,0,4,None,0,0
+9940702095883,4,7,82.92,1,2,0,1,0.712,0,1,home,0,0,1,None,0,0
+9940558027544,3,2,57.37,1,0,0,0,0.823,0,1,home,1,0,4,Germany,0,1
+9940502431215,2,6,93.16,0,1,0,0,0.102,0,1,branch,2,0,4,UK,0,1
+9940519446602,6,10,97.59,3,0,0,0,0.236,0,1,branch,2,0,2,Turkey,0,1
+9940551953526,7,5,87.53,0,2,0,1,0.72,0,1,home,2,0,1,Turkey,0,1
+9940777555373,6,7,42.08,0,0,0,1,0.029,0,0,branch,2,0,0,UAE,0,1
+9940519777077,3,9,69.41,2,5,0,1,0.321,0,0,branch,2,0,0,UAE,0,1
+9940554971004,3,5,80.59,2,2,0,0,0.835,0,0,home,1,0,1,UAE,0,0
+9940511510427,7,8,86.53,0,1,0,1,0.768,0,1,home,2,0,2,UAE,1,1
+9940508890102,3,5,111.71,0,1,1,0,0.39,0,1,branch,0,0,4,UK,0,1
+9940502685762,6,6,126.91,1,1,0,0,0.192,0,1,branch,2,0,3,UAE,2,0
+9940515747118,5,3,182.82,2,0,0,1,0.57,0,1,branch,0,0,2,None,0,1
+9940509860822,6,3,111.96,1,2,0,0,0.308,0,1,branch,2,0,1,Turkey,0,1
+9940507702937,5,5,138.9,3,0,0,0,0.542,0,0,branch,0,0,3,None,0,1
+9940511416849,3,9,73.08,0,0,0,0,0.15,0,1,branch,1,0,1,UAE,0,1
+9940518384552,4,8,60.19,1,3,0,0,0.194,0,0,branch,0,0,0,None,0,1
+9940552451176,5,8,164.76,1,0,0,0,0.68,0,1,home,1,0,4,Turkey,0,1
+9940507744175,9,4,72.56,1,3,0,0,0.588,1,0,branch,1,0,3,Russia,0,0
+9940516588597,4,7,139.8,2,0,0,0,0.414,0,0,branch,0,0,1,Turkey,1,1
+9940553590693,6,4,38.19,0,1,0,0,0.908,0,0,home,1,0,2,None,0,1
+9940774812484,4,7,138.4,2,1,0,0,0.444,0,0,branch,1,0,2,UAE,2,1
+9940702060594,10,6,55.91,0,0,0,0,0.184,1,1,branch,1,0,0,UK,0,0
+9940779881056,3,5,132.4,0,1,0,1,0.838,0,0,home,1,0,3,UAE,0,1
+9940513145046,6,1,122.61,1,1,0,1,0.95,0,0,home,1,0,0,Russia,0,0
+9940553778104,4,3,125.21,0,1,1,0,0.86,0,0,home,0,0,0,None,0,1
+9940555525873,2,7,116.41,0,1,0,1,0.764,0,0,home,0,0,2,UAE,0,1
+9940777051423,5,2,111.05,0,1,0,0,0.934,0,0,home,1,0,1,None,0,1
+9940775547491,5,7,94.43,2,0,0,1,0.278,0,0,branch,1,0,1,Turkey,0,1
+9940775546251,6,4,143.03,1,1,0,0,0.153,0,0,branch,0,0,2,Russia,0,1
+9940706243798,9,7,188.83,0,2,1,0,0.745,1,0,home,2,0,2,UAE,0,1
+9940558719267,8,8,141.76,0,1,0,0,0.846,1,0,home,2,0,0,Germany,1,1
+9940554555916,2,6,75.62,0,5,0,0,0.988,0,1,home,2,0,3,Turkey,0,1
+9940778489172,5,4,137.58,0,0,0,0,0.436,0,1,branch,1,0,1,UAE,0,1
+9940518082021,6,4,67.24,0,0,1,1,0.345,0,1,branch,0,0,1,Russia,0,1
+9940519649056,4,5,49.74,0,2,0,1,0.675,0,1,home,2,0,4,UAE,0,1
+9940779218382,2,7,93.46,1,2,0,0,0.174,0,1,branch,0,0,3,Russia,1,1
+9940518183620,4,7,104.18,2,1,0,1,0.003,0,0,branch,0,0,0,Russia,0,1
+9940513220525,4,3,124.69,2,0,0,0,0.523,0,0,branch,1,0,0,Turkey,1,1
+9940557968676,5,10,104.92,2,1,0,0,0.635,0,0,home,1,0,2,UAE,0,1
+9940517628708,7,3,142.59,1,1,0,0,0.504,0,0,branch,0,0,3,Germany,1,1
+9940773605513,3,10,114.63,1,1,0,0,0.191,0,0,branch,1,0,1,Turkey,0,1
+9940777101745,8,3,132.69,0,0,0,0,0.635,1,0,home,0,0,0,Turkey,0,1
+9940513276723,4,10,161.88,1,0,0,1,0.242,0,0,branch,0,0,0,UAE,0,1
+9940555707813,7,1,146.95,1,0,0,1,0.41,0,0,branch,1,0,4,None,0,0
+9940778170746,1,5,116.3,0,0,0,0,0.305,0,0,branch,1,0,0,None,1,1
+9940702696771,5,4,105.02,2,1,0,0,0.137,0,1,branch,0,0,3,Turkey,0,1
+9940514032575,7,6,153.07,0,1,0,1,0.844,0,1,home,1,0,3,UAE,0,1
+9940558157089,6,8,101.07,1,0,0,0,0.608,0,0,home,1,0,4,None,0,0
+9940705084124,6,6,105.2,1,1,0,0,0.648,0,0,home,0,0,1,UK,0,0
+9940709645635,8,4,133.02,1,3,0,0,0.963,1,1,home,0,0,4,Russia,0,1
+9940501071644,3,2,85.36,2,1,0,1,0.047,0,0,branch,1,0,3,UK,0,1
+9940517496526,1,5,38.45,3,1,0,0,0.226,0,1,branch,0,0,4,Russia,1,0
+9940778327783,8,5,106.67,1,0,0,1,0.207,1,1,branch,2,0,4,None,0,0
+9940519260739,6,4,137.48,2,1,0,0,0.843,0,0,home,1,0,4,UAE,0,0
+9940512410788,3,5,104.27,2,1,0,1,0.629,0,0,home,1,0,2,None,0,1
+9940519857666,4,8,184.35,1,1,0,1,0.393,0,0,branch,0,0,1,UK,1,0
+9940504530503,7,4,106.97,1,1,0,0,0.185,0,1,branch,0,0,1,Turkey,0,0
+9940504168455,6,11,108.56,1,2,0,0,0.841,0,1,home,1,0,2,Germany,1,0
+9940514199879,5,3,117.74,1,2,0,1,0.848,0,1,home,1,0,1,UAE,0,1
+9940776744011,4,8,41.23,1,2,0,0,0.489,0,0,branch,0,0,1,UAE,0,1
+9940506933640,4,4,53.72,1,0,0,0,0.918,0,1,home,1,0,0,None,0,0
+9940515265394,7,3,154.33,1,0,0,0,0.574,0,0,branch,0,0,1,Turkey,0,1
+9940501639326,10,7,115.0,0,0,0,1,0.539,1,1,branch,1,0,0,None,0,0
+9940559879657,6,4,110.37,1,0,0,0,0.227,0,0,branch,2,0,4,UAE,0,0
+9940512998923,4,2,84.07,2,0,0,0,0.078,0,0,branch,2,0,3,Russia,0,1
+9940701844270,5,2,82.01,1,3,0,0,0.469,0,0,branch,1,0,2,UAE,0,1
+9940556376442,4,5,170.84,1,0,0,0,0.542,0,1,branch,0,0,3,Russia,0,1
+9940704711373,3,5,154.33,2,1,0,0,0.557,0,0,branch,0,0,4,UAE,1,1
+9940706540104,5,8,80.45,0,0,0,0,0.77,0,0,home,3,0,2,Turkey,0,1
+9940558879850,4,3,109.18,0,2,0,0,0.531,0,0,branch,3,0,2,UAE,0,0
+9940771875921,5,3,147.13,2,2,0,0,0.862,0,1,home,0,0,3,None,0,0
+9940553556461,3,6,88.74,1,2,0,1,0.162,0,0,branch,1,0,2,None,0,0
+9940775649143,1,6,55.31,2,2,0,0,0.716,0,0,home,2,0,3,Turkey,0,0
+9940778090134,4,2,110.47,1,1,0,1,0.496,0,0,branch,0,0,4,Turkey,0,0
+9940556405786,9,7,79.64,1,0,0,0,0.9,1,0,home,0,0,3,UAE,0,1
+9940704445048,7,4,167.54,3,0,1,1,0.444,0,0,branch,1,0,0,Turkey,0,1
+9940516490550,4,5,142.07,2,0,0,1,0.741,0,0,home,0,0,1,UK,0,0
+9940779819805,6,4,117.37,0,1,1,1,0.437,0,0,branch,0,0,2,Turkey,0,1
+9940705320481,3,1,130.23,0,0,0,0,0.836,0,0,home,1,0,3,Turkey,0,1
+9940778951767,5,3,91.97,0,0,0,1,0.738,0,0,home,0,0,3,Turkey,0,1
+9940518019605,2,1,185.23,0,2,0,1,0.709,0,0,home,1,0,0,UAE,0,1
+9940703711882,6,3,49.16,1,1,1,0,0.416,0,1,branch,0,0,0,Turkey,0,1
+9940553245527,2,3,85.19,2,0,0,1,0.019,0,1,branch,0,0,2,Russia,0,1
+9940507931737,4,6,96.92,0,0,0,1,0.833,0,0,home,0,0,4,None,0,1
+9940502867317,5,4,125.38,1,1,0,1,0.618,0,0,home,3,0,4,Russia,0,1
+9940554031708,6,6,99.3,1,1,0,0,0.603,0,1,home,2,0,0,UAE,0,0
+9940513118571,5,4,116.2,1,1,0,1,0.226,0,1,branch,0,0,4,Turkey,1,0
+9940506457264,4,3,47.6,1,1,0,0,0.301,0,0,branch,1,0,4,UAE,0,1
+9940553647257,4,6,104.73,0,0,0,1,0.86,0,0,home,0,0,2,UK,0,0
+9940706926326,7,3,131.96,1,1,0,1,0.978,0,1,home,0,0,1,Russia,0,0
+9940519413596,1,2,99.85,2,1,0,0,0.312,0,1,branch,2,0,2,UAE,0,1
+9940778466357,1,3,71.38,1,1,0,1,0.964,0,0,home,3,0,1,UAE,1,1
+9940709531584,6,6,87.44,2,1,0,1,0.441,0,0,branch,0,0,2,Turkey,0,1
+9940551220057,6,5,58.6,2,0,0,0,0.074,0,0,branch,0,0,1,UAE,0,1
+9940775099097,6,5,98.05,1,1,0,0,0.665,0,1,home,0,0,4,None,0,0
+9940552981420,7,6,65.2,0,4,0,1,0.344,0,1,branch,0,0,3,None,0,1
+9940509260815,5,2,41.93,1,2,0,1,0.024,0,0,branch,0,0,2,UAE,0,1
+9940507407259,8,8,121.05,1,0,0,0,0.289,1,1,branch,0,0,0,UAE,1,1
+9940773881988,5,8,186.48,1,1,0,1,0.167,0,1,branch,1,0,3,UK,0,0
+9940776071708,3,5,43.18,1,2,0,1,0.707,0,1,home,0,0,2,None,0,1
+9940706448888,1,5,137.66,1,1,0,1,0.851,0,1,home,0,0,3,Turkey,2,1
+9940505460445,1,8,102.53,1,0,0,0,0.928,0,0,home,0,0,2,None,1,0
+9940515269169,3,5,172.14,0,0,0,0,0.576,0,1,branch,0,0,1,Turkey,0,0
+9940501496889,3,4,54.13,3,1,0,0,0.341,0,0,branch,2,0,3,None,0,0
+9940505072156,2,4,100.72,0,0,0,1,0.521,0,0,branch,2,0,0,Turkey,0,1
+9940514134482,8,2,135.5,2,2,0,1,0.301,1,0,branch,1,0,3,Germany,1,1
+9940558364252,6,8,127.35,0,0,1,0,0.436,0,1,branch,2,0,2,Turkey,1,1
+9940508785901,5,4,116.53,0,0,0,1,0.984,0,1,home,0,0,2,UAE,0,0
