phone_number,monthly_spend,total_spent,avg_parcel_value,cltv,support_calls,downtime_hours,payment_delay_days,complaints,flights_per_month,trips,intl_ratio,extra_baggage_tendency,next_booked_flight_days,last_flight_days,login_freq,verified,app_ratio,digital_literacy_score_enc,biometric_enabled,sso_usage,loyalty_points,loyalty,parcels_sent,intl_shipments,money_transfers_frequency,data_usage_gb,speed_mbps,device_count,tenure_months,customer_satisfaction_score,smart_home_devices,services,security_alerts,digital_signature_used,govt_services_usage,revenue_score,risk_score,digital_score,loyalty_score,mobility_score,cross_sell_potential,travel_imminent,high_data_user,is_business_persona,churn_score,cluster,segment,churn_tier
+9940702181654,74.52,387.06,82.24,2086.52,1,4.24,0,1,1,2,0.169,2,83,30,17.5,1,0.467,2,0,0,33847,262,2,2,0,168.7,200,2,28,3,2,4,0,0,9,502.7,6.24,34.84,34129.8652,5.845,25.135,0,0,1,0.4559469966173039,2,Standard,🟡 Medium Risk
+9940706899658,45.4,50.0,69.71,590.16,2,3.92,0,0,0,0,0.101,2,30,216,13.2,0,0.226,1,0,0,11595,0,1,1,0,71.5,100,4,13,3,1,2,0,0,8,130.255,8.92,17.72,11600.9016,0.505,2.6050999999999997,0,0,0,0.7333829697719746,2,Standard,🔴 High Risk
+9940507597593,110.44,1046.97,120.75,3092.25,0,0.68,2,2,1,1,0.42,1,66,19,19.5,0,0.423,2,0,0,17873,95,2,2,1,180.1,50,1,28,3,2,4,0,1,8,1217.785,2.68,27.96,17998.9225,6.1,48.711400000000005,0,0,1,0.0721079992905059,4,Standard,🟢 Loyal
+9940516966186,123.08,214.61,112.81,4061.48,1,1.16,2,0,1,2,0.221,2,36,173,22.1,1,0.368,1,0,0,34294,148,7,0,3,116.4,200,2,33,3,0,3,1,1,6,394.095,3.16,37.46,34482.6148,6.105,19.70475,0,0,0,0.11086695346899036,1,Standard,🟢 Loyal
+9940703745293,33.91,228.52,39.37,372.96,1,0.23,1,1,1,1,0.652,2,18,67,18.8,1,0.392,2,0,0,17691,75,5,1,0,170.5,200,2,11,1,1,3,0,3,5,282.115,3.23,34.64,17769.7296,7.26,14.10575,0,0,0,0.10691659585742852,1,Standard,🟢 Loyal
+9940771177897,77.93,1580.95,96.54,1168.95,0,0.05,0,2,2,0,0.227,1,26,151,31.6,1,0.674,1,1,0,10944,0,5,0,1,127.3,20,3,15,5,2,6,0,2,7,1707.15,4.05,58.08,10955.6895,7.135,68.286,0,0,1,0.08075919499509275,4,Standard,🟢 Loyal
+9940558986169,58.64,272.62,61.66,938.25,1,0.17,2,1,1,3,0.19,0,85,251,39.0,1,0.86,1,1,1,1314,321,13,0,1,276.4,200,5,16,2,0,8,0,3,1,362.09,2.17,72.2,1644.3825,6.95,18.104499999999998,0,0,1,0.6111741200077451,3,Standard,🟡 Medium Risk
+9940773938921,111.7,869.23,135.28,4021.36,2,0.44,0,1,0,1,0.368,2,43,218,17.7,1,0.227,2,0,0,9627,83,4,0,1,52.1,100,5,36,2,0,2,0,1,0,1048.5700000000002,3.44,30.24,9750.2136,2.84,41.942800000000005,0,0,1,0.13903914920733132,4,Standard,🟢 Loyal
+9940778245054,103.22,136.66,131.94,3302.95,2,0.02,3,0,1,0,0.104,0,61,83,38.3,1,0.811,1,1,1,511,0,6,0,1,208.8,50,2,32,5,2,8,0,0,2,305.85,3.02,70.52,544.0295,3.52,12.234000000000002,0,0,1,0.22980984609311175,3,Standard,🟢 Loyal
+9940512780288,132.11,147.7,139.46,5020.21,0,4.45,2,0,1,3,0.041,1,28,334,14.3,1,0.237,1,0,0,47551,375,5,2,0,117.5,50,3,38,5,3,2,1,1,5,349.54,7.45,27.04,47976.2021,6.205,17.477,0,0,0,0.22619093805386845,1,Standard,🟢 Loyal
+9940772461694,162.49,91.85,195.12,8124.33,1,0.37,1,1,3,0,0.765,3,4,62,32.1,0,0.677,0,1,0,15707,0,11,0,0,238.6,20,5,50,5,1,6,1,2,9,351.9,5.37,50.64,15788.2433,12.825,10.556999999999999,1,0,1,0.09909029836765393,3,Standard,🟢 Loyal
+9940518003362,110.55,225.99,121.42,3316.6,0,0.4,1,2,1,2,0.173,0,21,80,5.7,0,0.066,0,0,0,46593,164,4,1,1,10.0,200,5,30,2,0,0,2,0,3,397.25,1.4,7.0200000000000005,46790.166,5.865,15.89,0,0,0,0.08289084980260437,1,Standard,🟢 Loyal
+9940519457586,127.66,286.52,111.6,3319.04,0,0.45,0,1,1,6,0.612,0,57,243,22.0,1,0.394,0,0,0,18772,420,3,1,0,147.0,50,4,26,4,1,3,0,2,4,469.97999999999996,3.45,37.88,19225.1904,12.06,23.498999999999995,0,0,0,0.06825809664028014,1,Standard,🟢 Loyal
+9940708745672,109.8,1468.53,128.99,4172.43,1,0.16,3,1,3,2,0.305,3,42,50,6.9,1,0.058,1,0,0,23457,250,5,0,0,41.3,50,1,38,1,0,0,0,1,6,1642.8249999999998,3.16,16.060000000000002,23748.7243,12.525,82.14125,0,0,1,0.07431796626418023,4,Standard,🟢 Loyal
+9940707761214,66.32,50.0,72.46,994.81,0,1.8,1,1,1,3,0.326,3,66,358,32.2,1,0.783,1,1,1,6097,342,8,0,2,205.9,20,2,15,3,0,7,0,0,9,152.54999999999998,3.8,63.86,6448.9481,7.63,7.627499999999999,0,0,1,0.1285720633385208,3,Standard,🟢 Loyal
+9940503220123,138.46,247.05,162.6,5815.21,2,1.37,1,4,2,1,0.158,0,-4,58,21.0,1,0.375,1,0,0,5150,152,2,1,1,79.1,200,2,42,2,1,3,0,1,6,466.81,5.37,36.5,5360.1521,7.79,23.340500000000002,0,0,0,0.20359585461892263,1,Standard,🟢 Loyal
+9940779218893,117.06,95.8,152.87,3980.18,1,0.69,1,1,0,3,0.23,0,25,141,25.1,0,0.503,1,0,0,11706,204,5,0,0,87.3,50,4,34,2,1,5,0,0,3,289.295,2.69,35.160000000000004,11949.8018,4.15,8.67885,0,0,0,0.11495443649473472,1,Standard,🟢 Loyal
+9940507010641,80.89,259.02,97.16,1941.4,1,0.96,1,0,2,1,0.572,3,-5,255,28.0,0,0.57,2,1,0,39261,63,5,2,1,157.6,100,2,24,5,1,5,1,1,4,388.48999999999995,3.96,44.4,39343.414,9.86,15.539599999999998,0,0,0,0.2780386207370081,1,Standard,🟢 Loyal
+9940772549480,102.6,95.13,109.49,2154.6,2,0.04,2,2,0,2,0.588,2,12,277,15.9,1,0.207,0,0,0,47632,114,7,1,1,55.0,50,1,21,5,1,2,2,3,7,252.475,3.04,28.04,47767.546,4.9399999999999995,10.099,1,0,0,0.10021977594653492,1,Standard,🟢 Loyal
+9940502164265,99.75,273.45,122.61,3291.85,0,3.51,1,3,1,4,0.287,2,77,317,17.5,0,0.23,1,0,0,39187,620,5,1,2,101.0,100,5,33,1,3,2,0,1,5,434.505,4.51,22.1,39839.9185,8.435,17.3802,0,0,0,0.08923466055850772,1,Standard,🟢 Loyal
+9940708840455,126.41,135.26,151.03,4424.35,2,0.05,1,1,3,2,0.21,3,22,183,37.7,1,0.76,2,1,1,14781,166,5,1,0,238.8,100,1,35,2,2,7,0,2,4,337.18499999999995,5.05,68.9,14991.2435,12.05,16.859249999999996,0,0,1,0.08631544560991451,3,Standard,🟢 Loyal
+9940703476372,164.73,137.38,167.97,7577.68,5,6.13,0,0,1,0,0.343,3,57,280,28.1,1,0.651,1,1,0,17945,0,6,0,0,152.8,50,4,46,1,1,6,0,2,3,386.095,11.129999999999999,54.120000000000005,18020.7768,4.715,15.443800000000001,0,0,1,0.35237182145628076,2,Standard,🟢 Loyal
+9940707893030,162.17,280.35,185.43,8108.62,1,0.3,1,2,1,1,0.088,1,-5,244,32.2,0,0.735,0,1,1,12006,94,6,2,0,229.9,50,5,50,5,0,7,0,1,1,535.235,1.3,54.900000000000006,12181.0862,4.4399999999999995,21.4094,0,0,1,0.07454532233990677,3,Standard,🟢 Loyal
+9940702247890,31.06,144.84,55.23,310.64,0,0.27,2,0,4,2,0.529,0,26,148,35.2,0,0.809,2,1,1,37842,366,8,2,0,232.5,100,5,10,2,0,8,0,1,1,203.51500000000001,0.27,59.38,38211.1064,16.645,8.140600000000001,0,0,1,0.06568642224707891,0,Digital Power User,🟢 Loyal
+9940553524850,99.47,295.88,120.42,2983.98,1,0.08,0,0,0,1,0.823,1,24,64,18.5,1,0.412,0,0,0,42250,67,4,2,2,86.2,20,3,30,3,0,4,0,0,3,455.56,4.08,34.74,42346.8398,5.115,18.2224,0,0,1,0.09584250355173357,0,Digital Power User,🟢 Loyal
+9940703551686,59.61,1003.76,82.81,1132.68,2,0.87,0,1,0,2,0.63,0,27,206,20.6,1,0.433,1,0,0,4451,170,7,0,0,66.2,20,3,19,3,0,4,2,2,0,1104.7749999999999,3.87,37.260000000000005,4632.3268,5.15,44.190999999999995,0,0,1,0.1962312553548372,4,Standard,🟢 Loyal
+9940513529937,54.48,1143.24,55.35,653.77,2,0.16,2,2,1,1,0.022,2,55,284,41.1,1,0.931,2,1,1,7098,172,4,0,1,304.4,20,4,12,1,1,9,0,1,6,1225.395,4.16,75.72,7276.5377,4.11,61.26975,0,0,1,0.1764048343497313,4,Standard,🟢 Loyal
+9940707072628,13.67,154.65,32.71,136.66,1,1.11,0,2,1,2,0.273,1,27,17,28.8,1,0.538,1,0,0,22757,184,6,2,1,179.4,50,2,10,2,0,5,0,0,9,184.67499999999998,5.11,47.56,22942.3666,6.365,9.233749999999999,0,0,1,0.42693349225610944,3,Standard,🟡 Medium Risk
+9940559229499,24.01,327.62,34.04,216.07,1,4.18,2,3,1,2,0.471,0,-6,211,38.0,1,0.756,0,1,1,46157,330,3,3,1,249.1,20,3,9,1,2,7,0,2,9,368.65,9.18,69.12,46489.1607,7.355,18.4325,0,0,1,0.15868683011255025,0,Digital Power User,🟢 Loyal
+9940559192941,32.78,283.0,45.29,524.49,2,0.47,4,1,0,3,0.91,3,76,170,22.9,0,0.338,1,0,0,2439,171,2,1,2,72.3,50,2,16,1,2,3,0,2,3,338.42499999999995,5.47,29.66,2615.2449,7.55,10.15275,0,0,0,0.2466819682329125,1,Standard,🟢 Loyal
+9940557673952,17.29,364.25,19.79,86.47,0,1.92,0,2,0,4,0.17,0,56,332,23.1,1,0.446,1,0,0,12774,376,8,1,0,140.6,100,2,5,5,1,4,0,1,9,391.435,3.92,40.02,13150.8647,4.85,15.6574,0,0,1,0.10945795963580174,3,Standard,🟢 Loyal
+9940552822701,37.28,50.0,62.07,745.61,1,4.01,1,1,0,4,0.074,0,87,272,15.8,1,0.303,2,0,0,44088,764,3,0,1,35.7,100,3,20,2,1,3,0,0,3,118.315,7.01,29.86,44859.4561,4.37,4.7326,0,0,0,0.1612134876152583,1,Standard,🟢 Loyal
+9940509645219,118.8,675.55,157.88,4039.33,3,0.97,0,1,1,4,0.53,3,67,293,34.8,1,0.593,2,1,0,23667,332,3,0,0,138.3,200,3,34,3,0,5,2,3,0,873.29,3.9699999999999998,59.66,24039.3933,9.65,43.6645,0,0,1,0.10710340381786558,3,Standard,🟢 Loyal
+9940505878710,47.59,154.46,63.7,761.48,1,3.34,1,2,2,2,0.559,2,22,289,20.7,0,0.304,2,0,0,17461,374,7,1,2,92.5,200,1,16,4,0,3,0,0,5,233.9,7.34,26.78,17842.6148,10.795,9.356,0,0,1,0.18148457783747843,3,Standard,🟢 Loyal
+9940515913702,10.42,251.22,41.38,166.66,2,0.34,1,1,1,1,0.982,3,77,131,37.6,1,0.64,2,1,0,41200,92,7,1,2,202.4,50,1,16,5,0,6,1,0,9,282.33,4.34,63.400000000000006,41293.6666,8.91,14.116499999999998,0,0,1,0.19705275376498058,0,Digital Power User,🟢 Loyal
+9940507312519,99.46,990.91,136.01,2685.41,1,2.95,2,1,2,0,0.541,3,60,223,17.6,1,0.363,0,0,0,8467,0,5,0,0,43.7,200,4,27,3,0,3,0,2,0,1158.375,5.95,32.86,8493.8541,8.705,46.335,0,0,1,0.12054368838504181,4,Standard,🟢 Loyal
+9940557921858,123.21,119.19,127.16,4066.0,2,1.21,1,1,2,2,0.017,0,21,84,27.6,0,0.517,1,0,0,8666,192,5,0,1,112.9,200,3,33,5,2,5,0,0,7,305.97999999999996,4.21,37.94,8898.66,8.085,12.239199999999999,0,0,0,0.13685859278469317,1,Standard,🟢 Loyal
+9940709576301,122.12,1226.63,131.62,4151.98,1,1.04,3,2,2,0,0.669,0,17,303,29.8,0,0.574,2,1,0,7268,0,10,1,1,157.7,20,5,34,3,1,5,0,1,1,1414.56,2.04,46.28,7309.5198,9.345,42.436800000000005,0,0,1,0.08524756744298745,4,Standard,🟢 Loyal
+9940706241415,97.56,50.0,158.32,3414.43,0,1.82,0,0,4,2,0.206,1,-5,122,18.9,1,0.279,1,0,0,41720,274,6,0,1,122.0,20,1,35,1,1,2,0,1,6,226.72,2.8200000000000003,32.48,42028.1443,15.03,11.335999999999999,0,0,1,0.06928139048854098,0,Digital Power User,🟢 Loyal
+9940556490543,166.03,50.0,179.51,8135.55,1,0.92,0,3,4,4,0.814,0,64,126,29.5,0,0.647,0,1,0,5371,416,5,0,0,161.6,200,2,49,5,1,6,2,2,1,305.78499999999997,3.92,47.44,5868.3555,20.07,12.231399999999999,0,0,1,0.08313885698777206,3,Standard,🟢 Loyal
+9940777709750,32.64,188.48,63.63,554.82,2,0.28,1,1,1,3,0.441,1,3,290,9.4,0,0.184,2,0,0,32337,345,0,0,0,60.9,200,2,17,2,1,1,0,3,1,252.935,7.28,13.08,32687.5482,8.205,7.588050000000001,1,0,0,0.1468586725490851,1,Standard,🟢 Loyal
+9940553295962,73.49,465.41,78.69,1396.26,1,0.46,0,1,0,1,0.863,1,85,32,10.8,1,0.172,2,0,0,5433,144,5,1,0,61.6,200,4,19,4,1,1,1,1,0,578.245,2.46,22.240000000000002,5590.9626,5.3149999999999995,23.1298,0,0,0,0.08791131941667588,1,Standard,🟢 Loyal
+9940503769415,112.24,457.04,141.04,3703.81,3,0.38,2,0,2,1,0.176,1,18,301,31.4,0,0.713,2,1,1,35141,163,5,0,2,203.8,50,3,33,5,4,7,1,3,7,639.8,7.38,53.66,35341.0381,7.88,25.592,0,0,1,0.39494367057134067,2,Standard,🟢 Loyal
+9940706629302,114.01,622.66,148.56,3306.27,1,0.1,1,0,0,1,0.597,0,-4,188,25.6,0,0.583,2,1,0,23692,143,4,0,0,185.7,200,3,29,5,0,5,0,0,6,810.9499999999999,5.1,42.260000000000005,23868.0627,3.985,24.3285,0,0,1,0.08239126367525178,3,Standard,🟢 Loyal
+9940551577154,16.6,243.14,12.71,199.17,1,2.93,1,0,1,2,0.702,0,78,5,36.7,1,0.787,1,1,1,13299,122,2,1,0,182.3,200,5,12,4,2,7,0,1,0,266.095,4.93,68.44,13422.9917,8.51,13.304750000000002,0,0,1,0.22535567353179908,3,Standard,🟢 Loyal
+9940703884420,149.89,257.84,146.12,5096.13,2,2.5,1,0,2,3,0.043,0,-1,362,40.9,1,0.872,1,1,1,8615,459,3,0,0,235.5,100,1,34,2,0,8,0,1,5,480.78999999999996,4.5,74.34,9124.9613,9.215,24.039499999999997,0,0,1,0.15825572472216248,3,Standard,🟢 Loyal
+9940557461961,65.63,2267.76,78.32,1443.97,3,2.21,1,1,4,0,0.474,2,29,314,32.2,1,0.759,2,1,1,33868,0,3,0,2,285.0,100,5,22,4,0,7,0,0,9,2372.55,5.21,63.38,33882.4397,14.370000000000001,94.902,0,0,1,0.33320929775328517,4,Standard,🟢 Loyal
+9940559785154,115.91,132.38,125.9,4056.74,2,0.56,0,3,2,3,0.68,0,70,325,24.0,0,0.46,2,0,0,38135,513,6,0,2,198.3,50,2,35,3,0,4,0,2,4,311.24,3.56,33.2,38688.5674,12.4,12.4496,0,0,0,0.10249195952424763,1,Standard,🟢 Loyal
+9940505675466,92.98,50.0,117.22,2696.42,1,1.67,4,1,2,2,0.623,2,30,320,28.9,1,0.688,2,1,0,29031,184,9,2,0,240.2,100,1,29,4,1,6,1,1,6,201.59000000000003,6.67,55.66,29241.9642,11.115,10.079500000000001,0,0,1,0.10582667034798525,0,Digital Power User,🟢 Loyal
+9940554597084,105.97,290.06,129.33,3073.11,3,1.77,2,2,2,5,0.106,1,36,319,14.8,1,0.335,1,0,0,25471,475,6,3,2,144.5,200,3,29,2,0,3,1,0,7,460.695,8.77,29.5,25976.7311,11.53,23.03475,0,0,1,0.49985508205749074,2,Standard,🟡 Medium Risk
+9940704963387,34.19,1558.12,57.38,649.53,1,0.95,0,2,1,2,0.033,2,63,24,35.1,1,0.732,1,1,1,25013,294,7,1,0,146.4,200,2,19,4,0,7,1,5,7,1621.0,3.95,65.74000000000001,25313.4953,5.165,81.05,0,0,1,0.4956130452323196,4,Standard,🟡 Medium Risk
+9940517168848,74.43,329.33,104.62,1711.96,1,0.63,1,0,1,2,0.217,1,46,221,37.6,1,0.827,2,1,1,43597,152,4,1,1,210.2,100,4,23,3,0,8,0,0,6,456.07,5.63,70.14,43766.1196,6.085,22.8035,0,0,1,0.11987460691638412,0,Digital Power User,🟢 Loyal
+9940705900274,108.29,305.66,149.75,3140.44,1,4.22,0,4,0,2,0.24,0,13,197,22.4,1,0.374,0,0,0,18902,322,6,0,1,99.9,20,4,29,5,0,3,0,1,4,488.82500000000005,6.22,37.879999999999995,19255.4044,3.2,19.553,1,0,0,0.17722843313294429,1,Standard,🟢 Loyal
+9940501209048,51.34,169.31,65.38,667.36,4,0.15,1,0,1,1,0.598,3,30,348,27.7,1,0.521,1,0,0,41214,116,7,0,0,252.9,100,3,13,1,1,5,0,1,1,253.34,5.15,46.12,41336.6736,6.99,12.667,0,0,0,0.14195743659933754,1,Standard,🟢 Loyal
+9940515853159,80.69,53.46,93.37,2178.6,2,2.53,0,3,0,2,0.024,3,28,104,40.8,1,0.838,0,1,1,5660,388,7,1,1,239.0,50,4,27,4,1,8,0,0,3,180.835,7.529999999999999,73.56,6069.786,2.12,7.2334000000000005,0,0,1,0.16825241088331558,3,Standard,🟢 Loyal
+9940554600552,112.11,177.35,121.58,3363.26,4,2.63,1,1,4,2,0.273,1,-2,204,30.4,1,0.601,0,1,0,36887,126,7,1,0,210.2,20,1,30,3,1,6,0,0,6,350.25,7.63,55.42,37046.6326,15.365,17.5125,0,0,1,0.5291813832583464,2,Standard,🟡 Medium Risk
+9940777307214,31.66,184.45,60.15,284.94,0,0.24,1,1,3,0,0.233,0,73,86,32.6,1,0.615,1,1,0,47725,0,2,2,0,199.8,20,2,9,3,2,6,1,0,1,246.18499999999997,1.24,57.900000000000006,47727.8494,10.165,9.847399999999999,0,0,1,0.059189442157271156,0,Digital Power User,🟢 Loyal
+9940518875967,53.28,249.51,79.42,692.58,2,0.92,2,0,0,1,0.836,2,32,159,35.1,1,0.622,0,1,0,8558,93,3,2,0,200.8,20,1,13,3,1,6,1,1,8,342.49999999999994,3.92,60.54,8657.9258,5.18,13.699999999999998,0,0,1,0.21050746721020586,3,Standard,🟢 Loyal
+9940519662035,92.17,142.81,115.3,3041.56,0,1.09,0,0,0,3,0.355,2,23,65,23.3,1,0.534,2,0,0,10135,291,5,1,1,159.2,50,4,33,1,0,5,0,1,9,292.63,3.09,41.980000000000004,10456.4156,4.775,11.7052,0,0,0,0.1266431430974779,1,Standard,🟢 Loyal
+9940556492046,102.21,137.7,136.54,2555.23,0,0.15,2,2,0,2,0.721,1,7,240,33.3,1,0.72,1,1,1,23075,366,8,3,0,167.9,50,4,25,3,1,7,1,0,0,308.17999999999995,3.15,63.699999999999996,23466.5523,5.605,12.327199999999998,1,0,1,0.06753608791912795,0,Digital Power User,🟢 Loyal
+9940774263058,26.44,161.44,41.49,237.99,3,7.66,2,1,2,1,0.825,1,38,42,31.6,1,0.737,2,1,1,30631,195,9,0,1,112.9,50,4,9,3,1,7,0,2,1,208.625,12.66,62.34,30828.3799,11.125,10.43125,0,0,1,0.7528641638557593,2,Standard,🔴 High Risk
+9940774995485,81.04,237.19,82.08,1945.03,1,1.27,0,5,1,2,0.708,0,24,202,6.8,0,0.091,1,0,0,45856,260,5,1,2,78.6,100,2,24,2,2,0,1,4,6,359.27000000000004,5.27,8.62,46135.4503,8.54,14.370800000000001,0,0,0,0.10327288914988185,1,Standard,🟢 Loyal
+9940502588154,21.78,290.0,43.49,370.25,3,1.61,1,1,1,0,0.112,1,11,241,16.0,0,0.367,0,0,0,24479,0,7,2,3,85.6,100,5,17,5,0,3,0,2,5,333.525,6.61,23.34,24482.7025,3.56,10.005749999999999,1,0,0,0.22060404573123715,1,Standard,🟢 Loyal
+9940519423436,96.33,433.33,122.75,2408.31,0,1.19,2,3,0,1,0.739,1,9,255,17.1,0,0.207,1,0,0,38207,137,6,1,1,10.0,50,4,25,2,0,2,2,2,0,591.035,3.19,21.240000000000002,38368.0831,4.695,17.73105,1,0,1,0.07142881220659042,0,Digital Power User,🟢 Loyal
+9940778625803,10.29,392.89,34.58,72.05,0,0.03,0,1,2,5,0.849,2,83,53,18.2,1,0.384,1,0,0,18928,450,4,0,1,132.8,50,3,7,3,0,3,1,0,5,420.47,1.03,33.879999999999995,19378.7205,15.245000000000001,21.023500000000002,0,0,0,0.09021376352423109,1,Standard,🟢 Loyal
+9940508685858,68.14,186.64,85.85,1226.57,1,0.53,0,1,2,3,0.375,1,76,138,11.6,0,0.064,2,0,0,27219,432,10,5,1,35.8,200,2,18,2,0,0,1,0,5,297.705,3.5300000000000002,12.879999999999999,27663.2657,10.875,11.908199999999999,0,0,1,0.08370113332041598,3,Standard,🟢 Loyal
+9940773953110,62.76,128.12,82.91,1255.19,1,1.71,2,0,3,1,0.888,3,54,151,16.5,1,0.31,1,0,0,11174,131,8,1,0,123.8,50,5,20,3,0,3,0,2,6,232.33499999999998,5.71,30.7,11317.5519,14.440000000000001,11.61675,0,0,1,0.146132953850291,3,Standard,🟢 Loyal
+9940513899940,37.96,1574.32,59.95,569.44,1,0.79,1,1,2,2,0.689,3,17,355,23.4,0,0.396,0,0,0,27404,282,7,0,1,163.6,20,4,15,3,0,3,1,0,0,1642.2549999999999,2.79,31.32,27691.6944,11.445,65.69019999999999,0,0,1,0.11418553256758306,4,Standard,🟢 Loyal
+9940778709519,64.5,68.74,91.19,1870.6,0,0.37,3,0,1,4,0.71,3,1,93,28.9,1,0.561,1,1,0,44755,456,3,3,0,131.5,200,5,29,4,2,5,0,0,4,178.835,2.37,53.12,45229.706,10.55,8.94175,1,0,0,0.08606154880882365,1,Standard,🟢 Loyal
+9940515900935,68.79,1501.33,89.35,1238.21,1,0.22,2,1,1,1,0.546,3,49,344,22.0,1,0.589,2,1,0,17261,111,6,1,1,141.7,20,2,18,2,0,5,0,1,3,1614.7949999999998,1.22,46.78,17384.3821,6.73,80.73975,0,0,1,0.07535394543025613,4,Standard,🟢 Loyal
+9940557341904,14.07,100.96,59.68,182.93,2,0.31,1,1,3,1,0.383,3,1,90,13.3,1,0.251,1,0,0,43328,153,8,0,1,62.5,200,3,13,2,1,2,2,2,6,144.87,4.3100000000000005,26.32,43482.8293,11.915,7.2435,1,0,1,0.1241958372484001,0,Digital Power User,🟢 Loyal
+9940705408417,86.96,89.31,123.49,2086.95,2,3.3,0,0,1,0,0.321,0,88,293,31.8,1,0.822,2,1,1,42334,0,2,0,0,279.6,50,1,24,4,0,8,0,1,2,238.015,7.3,64.24,42354.8695,4.605,9.5206,0,0,1,0.3030577179735514,0,Digital Power User,🟢 Loyal
+9940504984931,82.84,1699.39,82.79,1574.02,1,2.43,1,1,4,3,0.799,3,51,276,37.0,1,0.817,1,1,1,30565,384,10,0,2,161.0,200,3,19,4,4,8,0,0,8,1823.625,5.43,69.34,30964.7402,18.995,91.18125,0,0,1,0.19785235596419598,4,Standard,🟢 Loyal
+9940556689821,39.92,288.85,66.99,638.72,0,0.38,1,1,1,1,0.839,1,89,13,45.1,1,0.897,0,1,1,45017,164,2,0,0,274.3,20,3,16,3,1,8,0,1,0,362.26500000000004,2.38,79.04,45187.3872,8.195,18.113250000000004,0,0,1,0.2202575933515962,0,Digital Power User,🟢 Loyal
+9940558316828,128.87,1705.62,148.35,4510.29,0,0.18,0,1,3,1,0.332,0,48,222,39.0,0,0.855,1,1,1,42000,90,4,0,0,293.7,20,5,35,3,0,8,0,0,8,1908.6649999999997,3.1799999999999997,64.1,42135.1029,11.66,76.3466,0,0,1,0.06077808428212917,4,Standard,🟢 Loyal
+9940704007001,64.83,1233.53,70.35,1231.7,1,0.04,1,0,0,3,0.631,2,56,96,22.6,0,0.45,2,0,0,34182,168,2,2,0,170.6,50,4,19,1,0,4,1,1,7,1333.5349999999999,4.04,31.6,34362.317,6.155,40.006049999999995,0,0,1,0.10152855034537488,4,Standard,🟢 Loyal
+9940778282305,109.81,1443.76,153.23,3184.49,2,0.13,1,3,0,3,0.723,2,38,14,26.4,0,0.451,1,0,0,46241,567,6,0,2,163.5,50,5,29,3,1,4,1,1,7,1630.185,5.13,35.42,46839.8449,6.615,48.905550000000005,0,0,1,0.4768630228154685,4,Standard,🟡 Medium Risk
+9940703197844,55.96,1465.65,56.03,951.25,1,1.59,2,1,0,2,0.214,2,22,341,3.3,0,0.183,1,0,0,49968,160,3,1,1,97.3,100,5,17,2,1,1,2,0,3,1549.6250000000002,3.59,6.96,50137.5125,3.0700000000000003,46.48875000000001,0,0,1,0.1326006825239863,4,Standard,🟢 Loyal
+9940554625447,18.59,154.03,56.45,148.71,0,1.48,0,3,0,0,0.63,3,-7,277,28.2,1,0.717,1,1,1,15938,0,6,3,2,105.1,100,1,8,1,1,7,0,1,9,200.845,3.48,58.54,15939.4871,3.15,6.0253499999999995,0,0,1,0.14679641177725983,3,Standard,🟢 Loyal
+9940559214045,93.13,121.64,91.26,2794.01,2,0.18,1,0,1,4,0.339,1,41,296,24.9,0,0.494,1,0,0,39136,308,8,2,1,212.8,200,5,30,4,0,4,0,0,1,260.4,5.18,34.78,39471.9401,8.695,10.415999999999999,0,0,1,0.11470134845159966,0,Digital Power User,🟢 Loyal
+9940559590077,62.81,1249.13,89.44,1507.4,5,1.25,0,2,0,2,0.273,3,80,233,38.8,1,0.942,1,1,1,23496,154,3,2,0,295.9,100,1,24,3,0,9,1,0,9,1356.66,7.25,73.64,23665.074,3.365,54.266400000000004,0,0,1,0.5836941312964171,4,Standard,🟡 Medium Risk
+9940779314869,48.48,226.52,79.48,775.7,2,0.81,1,2,2,1,0.316,2,42,93,15.1,0,0.291,1,0,0,41144,53,6,2,0,140.8,20,3,16,3,0,2,2,0,2,314.74,2.81,20.919999999999998,41204.757,8.58,12.5896,0,0,1,0.1279965209847104,0,Digital Power User,🟢 Loyal
+9940513844396,41.18,291.16,58.83,741.3,1,0.29,1,1,2,1,0.326,2,62,231,25.5,1,0.505,1,0,0,7327,60,4,3,0,104.6,20,5,18,4,1,5,1,0,3,361.75500000000005,2.29,43.6,7394.413,8.63,18.087750000000003,0,0,1,0.09911045446146333,3,Standard,🟢 Loyal
+9940508589905,114.59,1018.92,120.32,3781.31,1,0.7,2,0,0,3,0.495,2,78,209,22.3,0,0.382,2,0,0,25173,384,7,1,0,44.4,50,4,33,2,1,3,1,1,8,1193.67,3.7,29.94,25594.8131,5.475,35.810100000000006,0,0,1,0.08425484269336807,4,Standard,🟢 Loyal
+9940519424784,59.5,65.43,70.47,1011.49,0,1.49,1,0,2,5,0.355,1,29,243,30.7,0,0.548,2,0,0,28743,800,11,1,0,235.8,200,5,17,2,1,5,1,2,6,160.16500000000002,2.49,41.66,29553.1149,12.775,6.406600000000001,0,0,1,0.2527672329655732,0,Digital Power User,🟢 Loyal
