phone_number,trips,spend,app_ratio,cash_ratio,ticket_class,loyalty,delay,cancellations,group_travel,route_type,seasonal_traveler,heavy_luggage,marketing_consent
+9940503604867,1,69.84,0.512,0.488,Standard,144,1,0,1,nakhchivan,0,0,0
+9940772730130,6,28.4,0.895,0.105,Business,1176,2,0,0,domestic,0,0,1
+9940558164543,0,23.45,0.46,0.54,Standard,0,0,0,0,domestic,0,0,1
+9940512905787,1,41.47,0.403,0.597,Standard,146,0,0,0,domestic,1,1,1
+9940709168443,2,59.9,0.667,0.333,Business,172,2,0,1,nakhchivan,1,0,0
+9940555849698,1,102.64,0.062,0.938,Standard,64,1,0,1,international,0,0,0
+9940508224484,1,10.0,0.215,0.785,Standard,140,2,0,0,domestic,1,0,1
+9940706727549,0,118.63,0.49,0.51,Standard,0,1,0,0,nakhchivan,0,1,1
+9940553394277,4,29.47,0.565,0.435,Standard,332,0,0,0,domestic,1,0,0
+9940706412259,5,78.67,0.189,0.811,Standard,940,0,0,0,domestic,0,1,1
+9940773467209,3,85.13,0.511,0.489,Standard,165,2,0,1,domestic,1,1,1
+9940702067044,2,43.18,0.925,0.075,Business,260,3,0,1,nakhchivan,0,0,1
+9940703292554,3,71.64,0.415,0.585,Standard,594,2,0,0,international,1,1,0
+9940513480764,2,43.53,0.897,0.103,Business,256,0,0,0,nakhchivan,1,0,1
+9940512215342,5,54.91,0.74,0.26,Business,840,1,0,0,international,0,0,1
+9940551212484,0,21.01,0.36,0.64,Standard,0,2,1,1,nakhchivan,0,0,1
+9940779494184,4,47.14,0.803,0.197,Business,664,1,0,1,domestic,1,0,1
+9940555620798,2,96.5,0.526,0.474,Standard,234,1,1,1,international,1,1,0
+9940514618429,0,103.51,0.378,0.622,Standard,0,0,1,0,domestic,0,0,1
+9940709369569,2,44.28,0.424,0.576,Standard,268,1,0,0,domestic,0,1,0
+9940773022205,2,44.37,0.122,0.878,Standard,218,2,1,1,domestic,0,1,1
+9940774625835,2,26.31,0.281,0.719,Standard,354,0,0,0,international,0,0,1
+9940518620038,1,81.31,0.094,0.906,Standard,162,0,0,0,international,0,0,1
+9940706688286,5,64.37,0.508,0.492,Standard,300,4,0,1,domestic,1,0,1
+9940554592757,0,50.9,0.43,0.57,Standard,0,2,0,1,domestic,1,0,1
+9940553302449,2,42.11,0.23,0.77,Standard,142,1,0,0,international,1,1,0
+9940511316051,1,76.72,0.161,0.839,Standard,84,1,0,0,domestic,0,0,1
+9940501765472,2,54.98,0.586,0.414,Standard,282,0,0,0,domestic,0,0,1
+9940512457473,1,77.03,0.844,0.156,Business,76,0,0,0,nakhchivan,0,0,1
+9940558079574,0,57.22,0.38,0.62,Standard,0,1,0,0,nakhchivan,0,0,1
+9940776753252,3,87.29,0.701,0.299,Business,294,2,0,0,international,1,0,0
+9940774901210,1,79.02,0.265,0.735,Standard,60,1,0,0,international,0,1,1
+9940508046146,0,39.15,0.328,0.672,Standard,0,3,0,0,domestic,0,0,1
+9940702447030,2,52.75,0.823,0.177,Business,166,1,0,1,nakhchivan,0,0,1
+9940502898409,2,10.0,0.498,0.502,Standard,248,1,0,1,domestic,1,0,0
+9940704534563,5,70.5,0.306,0.694,Standard,540,1,0,0,domestic,1,0,1
+9940519256559,2,29.62,0.126,0.874,Standard,314,2,0,0,domestic,0,0,1
+9940556528089,0,72.3,0.309,0.691,Standard,0,1,0,1,international,0,1,1
+9940708658973,0,28.3,0.024,0.976,Standard,0,1,0,0,international,1,1,0
+9940553233456,4,42.63,0.357,0.643,Standard,716,0,1,0,domestic,1,0,1
+9940778635425,1,21.92,0.241,0.759,Standard,102,1,0,0,domestic,1,0,1
+9940551652317,2,98.45,0.604,0.396,Business,200,0,0,0,international,0,1,0
+9940773048950,6,73.31,0.97,0.03,Business,822,0,0,0,domestic,1,0,1
+9940705707228,4,74.05,0.679,0.321,Business,440,1,0,0,international,0,1,1
+9940511454823,1,13.44,0.474,0.526,Standard,116,2,0,0,nakhchivan,0,0,0
+9940708724356,2,51.97,0.611,0.389,Business,194,3,0,0,domestic,0,0,1
+9940558806810,4,76.76,0.715,0.285,Business,548,0,1,0,nakhchivan,1,0,1
+9940555873199,4,86.36,0.727,0.273,Business,356,1,0,0,nakhchivan,0,0,1
+9940503752201,1,46.71,0.5,0.5,Standard,122,1,1,1,nakhchivan,1,0,1
+9940501890675,1,41.69,0.291,0.709,Standard,79,1,0,0,domestic,0,0,1
+9940556570246,1,33.07,0.603,0.397,Business,62,0,0,0,domestic,0,0,0
+9940505839042,0,88.04,0.562,0.438,Standard,0,1,0,0,domestic,1,1,1
+9940777839701,3,10.0,0.431,0.569,Standard,174,1,0,0,nakhchivan,1,1,1
+9940776422812,2,64.36,0.225,0.775,Standard,168,2,1,0,nakhchivan,0,0,1
+9940702154639,1,10.0,0.333,0.667,Standard,62,3,0,0,domestic,0,1,0
+9940702095883,2,85.58,0.652,0.348,Business,100,1,0,0,domestic,0,0,1
+9940558027544,1,35.61,0.81,0.19,Business,109,1,0,0,nakhchivan,1,0,1
+9940502431215,2,92.2,0.796,0.204,Business,190,2,0,0,international,0,1,1
+9940519446602,2,27.18,0.843,0.157,Business,214,0,0,1,nakhchivan,1,0,1
+9940551953526,4,67.62,0.718,0.282,Business,224,0,0,0,domestic,0,0,0
+9940777555373,4,74.69,0.507,0.493,Standard,768,3,0,0,domestic,1,0,0
+9940519777077,3,47.84,0.504,0.496,Standard,474,1,1,1,domestic,0,1,1
+9940554971004,5,10.0,0.533,0.467,Standard,250,0,0,0,domestic,1,0,1
+9940511510427,1,35.24,0.819,0.181,Business,77,1,1,0,domestic,0,0,1
+9940508890102,2,35.42,0.633,0.367,Business,112,0,0,0,international,1,1,1
+9940502685762,3,81.97,0.899,0.101,Business,342,0,0,0,domestic,1,0,0
+9940515747118,1,52.89,0.753,0.247,Business,137,2,0,0,domestic,0,1,1
+9940509860822,1,83.55,0.751,0.249,Business,160,3,1,0,domestic,0,0,1
+9940507702937,1,107.78,0.096,0.904,Standard,188,0,0,0,domestic,1,0,1
+9940511416849,4,10.0,0.809,0.191,Business,512,3,0,1,domestic,1,0,1
+9940518384552,3,66.1,0.515,0.485,Standard,309,1,0,0,international,1,0,1
+9940552451176,5,47.83,0.77,0.23,Business,590,2,0,0,domestic,1,0,1
+9940507744175,3,78.54,0.231,0.769,Standard,402,0,0,0,domestic,0,1,1
+9940516588597,4,50.76,0.139,0.861,Standard,768,1,0,0,domestic,0,0,1
+9940553590693,1,61.96,0.505,0.495,Standard,155,1,0,0,domestic,1,1,1
+9940774812484,4,22.52,0.15,0.85,Standard,232,2,0,0,domestic,1,0,0
+9940702060594,1,32.75,0.674,0.326,Business,152,2,2,0,domestic,0,1,0
+9940779881056,3,63.51,0.525,0.475,Standard,186,0,1,1,domestic,1,0,0
+9940513145046,0,14.81,0.452,0.548,Standard,0,1,0,1,domestic,0,0,1
+9940553778104,3,25.4,0.284,0.716,Standard,447,2,0,0,international,0,1,1
+9940555525873,3,65.1,0.535,0.465,Standard,549,0,0,0,nakhchivan,1,0,0
+9940777051423,1,61.32,0.393,0.607,Standard,148,0,0,0,domestic,1,1,1
+9940775547491,0,44.17,0.288,0.712,Standard,0,0,0,0,domestic,1,0,1
+9940775546251,2,53.05,0.367,0.633,Standard,250,1,1,0,international,0,1,1
+9940706243798,4,45.05,0.241,0.759,Standard,688,1,1,0,domestic,1,0,0
+9940558719267,2,49.18,0.564,0.436,Standard,190,0,0,0,nakhchivan,0,0,1
+9940554555916,2,37.04,0.908,0.092,Business,382,2,1,0,domestic,0,1,0
+9940778489172,1,13.97,0.747,0.253,Business,179,3,0,1,domestic,1,1,1
+9940518082021,5,86.39,0.915,0.085,Business,520,0,0,0,nakhchivan,1,0,0
+9940519649056,2,76.25,0.758,0.242,Business,322,2,1,1,domestic,1,0,1
+9940779218382,1,11.29,0.915,0.085,Business,128,0,0,0,international,0,0,1
+9940518183620,1,23.34,0.382,0.618,Standard,160,1,0,1,domestic,0,0,1
+9940513220525,2,113.6,0.501,0.499,Standard,300,0,0,1,nakhchivan,1,0,1
+9940557968676,3,75.21,0.517,0.483,Standard,204,1,0,0,nakhchivan,1,0,0
+9940517628708,1,95.53,0.53,0.47,Standard,79,1,0,0,domestic,1,1,0
+9940773605513,2,31.18,0.514,0.486,Standard,346,1,0,0,domestic,0,0,1
+9940777101745,2,83.47,0.558,0.442,Standard,116,0,0,0,international,0,0,0
+9940513276723,3,39.33,0.58,0.42,Standard,204,1,1,1,international,1,0,1
+9940555707813,2,26.81,0.401,0.599,Standard,152,1,0,0,domestic,0,1,0
+9940778170746,0,65.74,0.469,0.531,Standard,0,1,0,0,nakhchivan,1,0,1
+9940702696771,5,25.94,0.685,0.315,Business,355,0,0,0,domestic,0,0,1
+9940514032575,3,47.45,0.753,0.247,Business,390,0,0,1,nakhchivan,1,0,1
+9940558157089,2,43.56,0.587,0.413,Standard,302,0,0,0,domestic,0,0,1
+9940705084124,2,10.0,0.55,0.45,Standard,212,1,1,1,international,1,0,1
+9940709645635,0,10.0,0.806,0.194,Business,0,0,0,1,nakhchivan,0,1,1
+9940501071644,0,64.77,0.091,0.909,Standard,0,1,0,0,domestic,0,0,1
+9940517496526,1,39.71,0.814,0.186,Business,198,1,1,0,nakhchivan,0,0,1
+9940778327783,3,82.36,0.805,0.195,Business,501,1,0,0,domestic,0,0,1
+9940519260739,1,64.69,0.282,0.718,Standard,152,0,0,1,domestic,0,0,1
+9940512410788,1,55.46,0.406,0.594,Standard,181,2,0,0,domestic,1,0,1
+9940519857666,1,107.97,0.535,0.465,Standard,102,1,0,0,domestic,0,1,1
+9940504530503,0,74.43,0.847,0.153,Business,0,2,0,0,domestic,0,0,1
+9940504168455,1,65.09,0.828,0.172,Business,182,0,0,1,domestic,1,0,0
+9940514199879,1,77.32,0.606,0.394,Business,103,1,0,0,domestic,1,0,0
+9940776744011,1,71.59,0.235,0.765,Standard,161,0,0,0,international,0,0,0
+9940506933640,1,57.05,0.656,0.344,Business,110,5,1,1,domestic,0,0,0
+9940515265394,4,66.67,0.198,0.802,Standard,288,2,0,0,nakhchivan,1,0,1
+9940501639326,0,41.51,0.71,0.29,Business,0,0,0,0,international,1,0,1
+9940559879657,1,82.33,0.401,0.599,Standard,104,1,1,0,domestic,1,0,0
+9940512998923,3,50.47,0.559,0.441,Standard,414,3,0,0,nakhchivan,0,0,1
+9940701844270,3,75.76,0.535,0.465,Standard,480,2,0,1,nakhchivan,1,1,1
+9940556376442,1,46.35,0.749,0.251,Business,124,1,0,1,international,0,1,1
+9940704711373,1,10.0,0.23,0.77,Standard,195,2,0,1,domestic,1,1,1
+9940706540104,4,69.26,0.33,0.67,Standard,312,1,1,1,domestic,1,1,1
+9940558879850,4,122.8,0.387,0.613,Standard,336,4,0,0,international,0,0,1
+9940771875921,2,32.96,0.906,0.094,Business,370,2,0,1,international,0,0,1
+9940553556461,0,55.18,0.443,0.557,Standard,0,1,0,1,domestic,1,0,0
+9940775649143,3,67.51,0.584,0.416,Standard,522,1,1,0,domestic,0,1,0
+9940778090134,1,70.88,0.534,0.466,Standard,93,2,0,1,domestic,0,1,1
+9940556405786,2,84.61,0.573,0.427,Standard,352,0,0,0,domestic,0,0,0
+9940704445048,3,47.09,0.314,0.686,Standard,405,0,0,0,domestic,0,1,1
+9940516490550,5,42.12,0.15,0.85,Standard,875,1,0,1,domestic,0,0,1
+9940779819805,2,29.18,0.369,0.631,Standard,214,1,0,0,domestic,0,0,1
+9940705320481,2,73.11,0.474,0.526,Standard,198,1,0,1,domestic,1,0,1
+9940778951767,1,83.98,0.407,0.593,Standard,150,2,0,1,domestic,1,0,0
+9940518019605,0,69.65,0.189,0.811,Standard,0,0,0,0,nakhchivan,0,0,1
+9940703711882,0,63.85,0.648,0.352,Business,0,1,0,0,nakhchivan,1,0,0
+9940553245527,3,54.69,0.725,0.275,Business,555,1,0,0,domestic,0,0,1
+9940507931737,1,95.47,0.46,0.54,Standard,87,3,0,0,nakhchivan,0,1,1
+9940502867317,1,108.44,0.368,0.632,Standard,85,1,0,0,international,0,0,0
+9940554031708,3,55.32,0.697,0.303,Business,246,0,1,0,domestic,0,0,1
+9940513118571,1,34.08,0.882,0.118,Business,146,1,0,0,domestic,0,1,1
+9940506457264,2,23.16,0.403,0.597,Standard,184,1,1,0,domestic,1,0,1
+9940553647257,2,83.88,0.502,0.498,Standard,126,0,0,0,domestic,1,0,1
+9940706926326,0,25.98,0.897,0.103,Business,0,2,0,0,domestic,0,0,1
+9940519413596,2,45.45,0.826,0.174,Business,238,1,0,0,international,0,0,0
+9940778466357,2,39.87,0.259,0.741,Standard,214,1,0,0,international,0,1,1
+9940709531584,2,107.42,0.497,0.503,Standard,284,1,1,0,domestic,1,1,0
+9940551220057,0,85.13,0.189,0.811,Standard,0,0,1,0,domestic,1,1,1
+9940775099097,1,101.92,0.835,0.165,Business,147,2,0,0,domestic,1,1,1
+9940552981420,0,49.35,0.798,0.202,Business,0,3,0,0,domestic,1,0,1
+9940509260815,2,90.73,0.293,0.707,Standard,382,0,1,0,nakhchivan,1,0,0
+9940507407259,4,84.69,0.727,0.273,Business,632,3,0,1,domestic,1,0,1
+9940773881988,1,71.9,0.709,0.291,Business,190,1,1,1,nakhchivan,1,1,0
+9940776071708,4,41.08,0.758,0.242,Business,340,2,0,0,international,0,0,1
+9940706448888,2,60.25,0.677,0.323,Business,396,2,1,1,domestic,0,1,1
+9940505460445,6,73.75,0.194,0.806,Standard,666,1,0,0,domestic,0,0,0
+9940515269169,2,54.73,0.688,0.312,Business,216,1,0,0,nakhchivan,0,0,0
+9940501496889,2,41.27,0.497,0.503,Standard,308,0,2,1,domestic,0,1,1
+9940505072156,1,112.65,0.418,0.582,Standard,91,1,0,0,nakhchivan,0,0,1
+9940514134482,4,73.14,0.3,0.7,Standard,540,1,0,0,domestic,0,0,1
+9940558364252,4,57.94,0.763,0.237,Business,720,1,3,1,nakhchivan,1,1,1
+9940508785901,2,82.82,0.606,0.394,Business,264,2,0,0,domestic,1,1,1
+9940777753742,2,93.36,0.818,0.182,Business,178,2,0,0,domestic,0,0,1
+9940551278035,5,31.76,0.312,0.688,Standard,715,1,0,1,nakhchivan,0,1,1
+9940518571042,2,10.0,0.136,0.864,Standard,234,0,0,0,domestic,0,0,1
+9940554567925,2,69.73,0.536,0.464,Standard,246,1,0,0,domestic,0,0,1
+9940704747319,4,88.47,0.519,0.481,Standard,768,4,0,0,international,1,0,1
+9940519506333,4,96.13,0.87,0.13,Business,596,1,0,0,nakhchivan,1,1,1
+9940508805659,3,76.58,0.649,0.351,Business,357,0,0,0,domestic,1,1,1
+9940501457926,0,24.78,0.223,0.777,Standard,0,0,0,0,nakhchivan,0,0,1
+9940774238495,4,70.62,0.623,0.377,Business,568,0,0,1,nakhchivan,0,1,0
+9940507747351,3,78.98,0.59,0.41,Standard,390,1,2,1,nakhchivan,0,1,0
+9940705849623,0,51.08,0.771,0.229,Business,0,2,0,0,international,0,1,1
+9940513318513,3,81.91,0.72,0.28,Business,504,1,0,1,domestic,0,0,1
+9940705722988,1,20.71,0.617,0.383,Business,173,1,0,0,international,1,1,1
+9940508799478,2,106.87,0.498,0.502,Standard,184,2,0,0,international,1,0,1
+9940773009603,1,41.83,0.462,0.538,Standard,192,1,0,1,domestic,0,0,1
+9940707714611,1,12.91,0.622,0.378,Business,178,1,2,0,domestic,0,1,1
+9940557612847,2,37.23,0.705,0.295,Business,394,2,0,0,domestic,0,1,0
+9940518971345,0,81.82,0.285,0.715,Standard,0,1,0,0,nakhchivan,1,0,1
+9940773681473,0,82.87,0.632,0.368,Business,0,1,0,0,nakhchivan,0,1,0
+9940512943322,0,64.07,0.568,0.432,Standard,0,1,0,0,domestic,0,1,1
+9940555928891,0,10.0,0.087,0.913,Standard,0,1,0,0,domestic,0,0,1
+9940515781634,0,29.74,0.39,0.61,Standard,0,2,0,0,nakhchivan,1,0,1
+9940514685813,1,48.85,0.924,0.076,Business,130,1,0,0,domestic,1,0,1
+9940558013428,2,50.23,0.268,0.732,Standard,202,0,0,0,domestic,0,0,1
+9940508191436,1,24.87,0.703,0.297,Business,153,4,0,0,domestic,0,0,1
+9940503211297,1,54.15,0.736,0.264,Business,102,0,0,0,domestic,0,0,0
+9940518159765,2,88.92,0.022,0.978,Standard,360,4,0,0,domestic,0,1,1
+9940503076716,0,61.57,0.561,0.439,Standard,0,0,0,0,international,0,0,1
+9940554668703,3,103.38,0.303,0.697,Standard,162,1,0,1,nakhchivan,0,1,0
+9940771244639,2,57.85,0.619,0.381,Business,240,0,0,0,domestic,1,0,1
+9940504063545,1,103.31,0.783,0.217,Business,196,0,0,0,domestic,0,0,1
+9940509626636,0,111.37,0.68,0.32,Business,0,0,0,0,international,1,1,0
+9940504983061,3,71.26,0.232,0.768,Standard,228,2,1,1,domestic,1,0,1
+9940557390151,0,64.13,0.6,0.4,Standard,0,2,0,0,international,1,0,1
+9940511971340,0,97.69,0.374,0.626,Standard,0,4,0,0,domestic,0,0,1
+9940556720042,2,93.17,0.53,0.47,Standard,352,2,0,0,domestic,1,1,1
+9940504344176,2,51.37,0.7,0.3,Business,378,0,0,1,domestic,1,0,1
+9940517695951,4,50.83,0.859,0.141,Business,696,1,0,0,domestic,0,0,1
+9940559352171,2,73.42,0.774,0.226,Business,226,1,0,0,domestic,1,0,1
+9940555784515,1,22.81,0.275,0.725,Standard,166,0,0,0,domestic,0,0,0
+9940551925449,0,74.04,0.322,0.678,Standard,0,2,0,0,domestic,0,0,0
+9940705285203,3,61.12,0.535,0.465,Standard,438,1,0,0,international,1,0,1
+9940552107979,1,27.73,0.345,0.655,Standard,109,1,1,0,international,0,1,1
+9940775045789,4,48.22,0.642,0.358,Business,240,0,0,0,domestic,0,1,1
+9940551550323,2,75.11,0.755,0.245,Business,126,1,0,0,nakhchivan,0,0,1
+9940516763952,1,54.08,0.668,0.332,Business,160,0,0,1,domestic,0,0,0
+9940513794054,1,68.98,0.734,0.266,Business,195,0,0,0,domestic,1,0,1
+9940512813814,3,81.38,0.225,0.775,Standard,531,1,0,1,domestic,1,0,1
+9940551155731,3,106.46,0.353,0.647,Standard,381,4,0,0,international,1,1,0
+9940518992527,2,49.2,0.576,0.424,Standard,224,1,0,1,domestic,1,0,1
+9940778534761,4,56.39,0.724,0.276,Business,584,2,0,1,nakhchivan,0,1,1
+9940558305770,2,65.09,0.551,0.449,Standard,322,1,0,0,domestic,1,1,0
+9940771523231,1,117.17,0.565,0.435,Standard,151,1,0,0,international,0,0,0
+9940704146072,3,92.13,0.788,0.212,Business,261,0,0,0,international,0,0,1
+9940519742144,6,33.83,0.23,0.77,Standard,900,1,0,0,international,0,1,1
+9940516207483,1,16.44,0.511,0.489,Standard,96,0,0,0,nakhchivan,0,0,1
+9940702156459,0,98.55,0.617,0.383,Business,0,2,1,0,nakhchivan,1,0,1
+9940512269245,1,66.16,0.473,0.527,Standard,79,2,0,1,domestic,0,1,1
+9940513368003,2,103.33,0.539,0.461,Standard,264,1,0,1,domestic,0,0,1
+9940779751115,4,105.81,0.82,0.18,Business,204,3,2,0,domestic,0,1,1
+9940552526506,3,46.75,0.277,0.723,Standard,489,2,2,0,international,1,1,1
+9940509126033,0,58.46,0.404,0.596,Standard,0,1,0,0,domestic,0,0,1
+9940557102120,1,82.99,0.041,0.959,Standard,171,1,0,0,nakhchivan,0,0,1
+9940559297076,2,36.29,0.445,0.555,Standard,356,1,0,0,international,0,0,0
+9940778434114,2,63.85,0.134,0.866,Standard,240,1,0,0,domestic,0,0,1
+9940703989467,2,54.82,0.294,0.706,Standard,206,2,0,0,nakhchivan,1,1,0
+9940508451058,2,46.81,0.425,0.575,Standard,140,1,0,0,domestic,1,0,0
+9940502522212,1,80.99,0.669,0.331,Business,126,3,0,0,domestic,0,0,1
+9940703618722,2,58.17,0.085,0.915,Standard,146,0,0,0,domestic,1,0,0
+9940502905949,1,36.47,0.028,0.972,Standard,148,0,0,1,domestic,0,0,1
+9940512198516,1,88.55,0.894,0.106,Business,173,3,0,0,domestic,0,0,1
+9940501810012,0,95.15,0.74,0.26,Business,0,1,0,1,domestic,1,1,1
+9940502686592,1,89.56,0.221,0.779,Standard,121,1,2,0,domestic,1,1,1
+9940772080995,3,43.7,0.524,0.476,Standard,387,0,0,0,nakhchivan,1,0,0
+9940504423825,2,73.01,0.917,0.083,Business,110,0,0,1,international,0,1,0
+9940501641740,1,64.86,0.281,0.719,Standard,199,0,0,0,domestic,1,0,1
+9940771551490,3,63.52,0.171,0.829,Standard,474,5,0,0,domestic,0,1,1
+9940509908406,7,76.55,0.696,0.304,Business,945,1,0,0,domestic,1,0,1
+9940771789248,2,79.74,0.103,0.897,Standard,312,0,0,0,domestic,1,0,0
+9940501666519,3,107.65,0.526,0.474,Standard,399,0,0,1,nakhchivan,0,0,1
+9940501270954,0,75.91,0.815,0.185,Business,0,1,1,0,domestic,0,1,1
+9940502192878,2,72.29,0.438,0.562,Standard,208,2,1,0,nakhchivan,0,1,1
+9940705751271,1,73.32,0.482,0.518,Standard,155,0,1,1,international,1,0,1
+9940708445290,2,111.2,0.709,0.291,Business,242,1,0,1,domestic,1,1,0
+9940557614032,3,20.12,0.175,0.825,Standard,315,2,1,0,domestic,1,0,0
+9940516222161,1,93.38,0.845,0.155,Business,130,0,0,0,international,1,0,1
+9940501765221,1,77.78,0.34,0.66,Standard,55,0,0,0,domestic,0,0,1
+9940557969754,3,62.51,0.377,0.623,Standard,297,3,0,1,nakhchivan,0,0,1
+9940511335262,3,71.65,0.289,0.711,Standard,480,1,0,0,domestic,0,1,1
+9940556678207,5,103.82,0.3,0.7,Standard,925,1,0,0,international,0,1,1
+9940704683986,1,76.8,0.356,0.644,Standard,52,1,0,0,nakhchivan,0,0,0
+9940778939574,5,78.27,0.205,0.795,Standard,495,0,1,0,international,1,1,1
+9940553767797,1,60.61,0.864,0.136,Business,137,1,0,1,domestic,0,0,1
+9940506746207,2,87.53,0.759,0.241,Business,260,0,0,1,nakhchivan,0,1,1
+9940514959954,2,88.54,0.682,0.318,Business,356,1,0,0,domestic,1,1,1
+9940775699125,1,10.0,0.573,0.427,Standard,59,2,0,1,domestic,1,0,1
+9940559449180,2,71.24,0.853,0.147,Business,118,0,0,1,domestic,0,1,1
+9940707414746,2,137.42,0.297,0.703,Standard,346,0,0,0,domestic,0,0,0
+9940554731003,0,111.72,0.641,0.359,Business,0,0,0,0,domestic,1,0,1
+9940505026534,3,95.32,0.323,0.677,Standard,444,3,0,0,domestic,0,0,1
+9940777341141,3,63.17,0.692,0.308,Business,519,2,0,0,domestic,0,0,0
+9940704114574,2,98.0,0.394,0.606,Standard,168,1,0,0,domestic,0,1,1
+9940772510720,0,70.96,0.648,0.352,Business,0,0,3,1,domestic,0,0,1
+9940775208871,4,11.36,0.663,0.337,Business,544,3,0,1,nakhchivan,0,0,1
+9940511614025,2,58.74,0.656,0.344,Business,128,1,0,0,domestic,0,1,1
+9940512527426,1,17.71,0.048,0.952,Standard,61,1,1,0,domestic,0,0,1
+9940514786375,1,60.69,0.15,0.85,Standard,98,1,0,0,domestic,0,0,1
+9940778169144,3,130.85,0.857,0.143,Business,273,0,0,0,domestic,0,1,1
+9940558032756,1,42.26,0.544,0.456,Standard,157,0,0,0,international,1,0,1
+9940553346333,1,88.52,0.151,0.849,Standard,123,3,0,0,domestic,0,0,1
+9940774797350,1,19.96,0.658,0.342,Business,52,0,0,1,nakhchivan,0,0,1
+9940702381783,3,68.27,0.338,0.662,Standard,222,0,0,0,domestic,0,0,0
+9940777797196,4,13.27,0.049,0.951,Standard,512,0,0,0,international,0,1,1
+9940773217169,0,21.12,0.423,0.577,Standard,0,0,0,0,domestic,1,0,1
+9940508195736,2,81.78,0.646,0.354,Business,126,2,0,0,international,0,1,1
+9940518578630,3,55.96,0.223,0.777,Standard,423,2,0,1,domestic,0,0,1
+9940707201765,3,57.89,0.645,0.355,Business,495,0,0,0,domestic,1,0,1
+9940773971811,3,60.48,0.811,0.189,Business,192,2,0,1,domestic,1,1,1
+9940509576181,1,10.0,0.299,0.701,Standard,135,0,0,0,domestic,0,0,1
+9940517174448,2,47.2,0.431,0.569,Standard,226,1,1,1,domestic,0,1,0
+9940556812555,0,59.9,0.32,0.68,Standard,0,0,0,0,nakhchivan,1,0,0
+9940708707685,4,71.83,0.689,0.311,Business,552,2,1,0,nakhchivan,1,0,1
+9940508933221,2,10.0,0.594,0.406,Standard,354,1,0,1,domestic,1,1,0
+9940701699701,6,91.25,0.122,0.878,Standard,726,1,0,0,international,0,1,1
+9940518933926,4,28.59,0.629,0.371,Business,792,1,0,0,international,0,0,1
+9940517885218,1,76.68,0.178,0.822,Standard,188,2,0,1,international,0,0,0
+9940552858697,2,62.38,0.139,0.861,Standard,142,2,0,1,domestic,0,1,1
+9940553768988,3,89.02,0.355,0.645,Standard,564,2,1,0,domestic,0,0,0
+9940707773985,2,106.89,0.522,0.478,Standard,340,1,0,0,domestic,0,0,1
+9940512949601,2,62.67,0.748,0.252,Business,216,1,0,0,nakhchivan,0,1,1
+9940775071734,4,68.34,0.397,0.603,Standard,740,1,0,0,international,1,0,1
+9940507200112,4,10.0,0.609,0.391,Business,376,2,0,0,international,1,1,1
+9940776854405,0,37.15,0.724,0.276,Business,0,1,1,0,nakhchivan,1,1,1
+9940509188168,1,31.29,0.348,0.652,Standard,154,0,0,0,domestic,0,0,1
+9940702003832,2,58.24,0.419,0.581,Standard,334,0,0,0,nakhchivan,0,0,1
+9940513655172,1,58.31,0.113,0.887,Standard,155,2,1,1,international,0,0,1
+9940519863912,2,56.87,0.433,0.567,Standard,268,1,0,0,domestic,1,0,0
+9940506119503,4,69.63,0.833,0.167,Business,312,1,0,0,domestic,0,0,1
+9940703238362,4,125.0,0.754,0.246,Business,572,1,0,1,international,0,0,1
+9940503608506,2,84.04,0.172,0.828,Standard,288,0,0,0,international,0,0,1
+9940704052912,1,79.31,0.863,0.137,Business,136,0,0,0,nakhchivan,1,1,1
+9940705988569,1,61.35,0.246,0.754,Standard,196,2,0,0,nakhchivan,1,0,1
+9940773560879,1,61.82,0.334,0.666,Standard,162,0,0,1,international,0,1,1
+9940706596757,2,73.71,0.533,0.467,Standard,346,0,1,0,nakhchivan,1,0,1
+9940515007405,0,61.03,0.283,0.717,Standard,0,1,0,0,domestic,0,0,1
+9940706493017,4,113.08,0.425,0.575,Standard,260,0,0,1,nakhchivan,1,0,1
+9940772396090,1,35.86,0.357,0.643,Standard,58,1,0,0,international,0,0,0
+9940516611916,4,81.69,0.384,0.616,Standard,312,0,0,0,international,0,0,1
+9940509322673,0,39.18,0.473,0.527,Standard,0,1,0,1,international,0,0,1
+9940772215717,1,72.86,0.677,0.323,Business,115,0,0,0,international,1,0,1
+9940503946988,3,76.2,0.299,0.701,Standard,444,4,0,0,nakhchivan,0,0,1
+9940557241863,0,73.05,0.533,0.467,Standard,0,1,0,0,domestic,1,0,1
+9940516556639,1,54.51,0.682,0.318,Business,171,2,1,0,domestic,1,1,1
+9940507072752,1,23.93,0.671,0.329,Business,84,1,0,0,international,1,1,1
+9940706036080,3,49.78,0.371,0.629,Standard,210,1,0,0,international,1,1,1
+9940507143292,3,74.44,0.361,0.639,Standard,426,1,1,0,international,1,0,1
+9940706484485,3,10.0,0.871,0.129,Business,462,2,0,1,domestic,0,0,1
+9940701666634,2,71.33,0.315,0.685,Standard,182,0,0,0,international,0,1,0
+9940507761550,4,52.46,0.634,0.366,Business,268,1,0,0,domestic,1,1,0
+9940505021549,5,22.57,0.521,0.479,Standard,600,0,0,1,nakhchivan,1,1,1
+9940701463057,6,65.03,0.25,0.75,Standard,882,1,0,1,domestic,1,0,1
+9940554681315,4,107.23,0.275,0.725,Standard,584,0,1,0,international,0,0,1
